date,level,site
2008-09-21,-23.100000000000005,#431334099520701
2009-09-21,-23.26,#431334099520701
2010-09-21,-23.256666666666664,#431334099520701
2011-09-21,-22.845,#431334099520701
2012-09-21,-22.875,#431334099520701
2013-09-21,-23.11,#431334099520701
2014-09-21,,#431334099520701
2015-09-21,-23.575,#431334099520701
2016-09-21,-23.80666666666667,#431334099520701
2017-09-21,-22.865,#431334099520701
2018-09-21,-23.51,#431334099520701
2019-09-21,-23.11,#431334099520701
2020-09-21,-22.4275,#431334099520701
2001-09-21,-6.789999999999999,#431430100195901
2002-09-21,-7.3,#431430100195901
2003-09-21,-7.739999999999999,#431430100195901
2004-09-21,-7.845000000000001,#431430100195901
2005-09-21,-7.529999999999999,#431430100195901
2006-09-21,-7.925,#431430100195901
2007-09-21,-7.649999999999999,#431430100195901
2008-09-21,-7.047499999999999,#431430100195901
2009-09-21,-6.995,#431430100195901
2010-09-21,-7.0,#431430100195901
2011-09-21,-7.01,#431430100195901
2012-09-21,-7.575,#431430100195901
2013-09-21,-7.37,#431430100195901
2014-09-21,,#431430100195901
2015-09-21,-7.893333333333333,#431430100195901
2016-09-21,-7.036666666666666,#431430100195901
2017-09-21,-7.8175,#431430100195901
2018-09-21,-7.2,#431430100195901
2019-09-21,-6.7125,#431430100195901
2020-09-21,,#431430100195901
2001-09-21,-4.796666666666667,#431434099462401
2002-09-21,-5.425,#431434099462401
2003-09-21,-5.82,#431434099462401
2004-09-21,-6.355,#431434099462401
2005-09-21,-6.175,#431434099462401
2006-09-21,-6.4,#431434099462401
2007-09-21,-5.7,#431434099462401
2008-09-21,-5.579999999999999,#431434099462401
2009-09-21,-5.467499999999999,#431434099462401
2010-09-21,-4.683333333333334,#431434099462401
2011-09-21,-4.77,#431434099462401
2012-09-21,-5.455,#431434099462401
2013-09-21,-5.62,#431434099462401
2014-09-21,,#431434099462401
2015-09-21,-6.330000000000001,#431434099462401
2016-09-21,-5.336666666666666,#431434099462401
2017-09-21,-5.133333333333333,#431434099462401
