date,level,site
2006-06-21,,#371314100333001
2007-06-21,,#371314100333001
2008-06-21,,#371314100333001
2009-06-21,,#371314100333001
2010-06-21,,#371314100333001
2011-06-21,,#371314100333001
2012-06-21,,#371314100333001
2013-06-21,,#371314100333001
2014-06-21,,#371314100333001
2015-06-21,,#371314100333001
2016-06-21,,#371314100333001
2017-06-21,,#371314100333001
2018-06-21,,#371314100333001
2019-06-21,,#371314100333001
2020-06-21,,#371314100333001
2001-06-21,,#371328101060301
2002-06-21,,#371328101060301
2003-06-21,,#371328101060301
2004-06-21,,#371328101060301
2005-06-21,,#371328101060301
2006-06-21,,#371328101060301
2007-06-21,,#371328101060301
2008-06-21,,#371328101060301
2009-06-21,,#371328101060301
2010-06-21,,#371328101060301
2011-06-21,,#371328101060301
2012-06-21,,#371328101060301
2013-06-21,,#371328101060301
2014-06-21,,#371328101060301
2015-06-21,,#371328101060301
2016-06-21,,#371328101060301
2017-06-21,,#371328101060301
2018-06-21,,#371328101060301
2019-06-21,,#371328101060301
2020-06-21,,#371328101060301
2001-06-21,,#371516101022801
2002-06-21,,#371516101022801
2003-06-21,,#371516101022801
2004-06-21,,#371516101022801
2005-06-21,,#371516101022801
2006-06-21,,#371516101022801
2007-06-21,,#371516101022801
2008-06-21,,#371516101022801
2009-06-21,,#371516101022801
2010-06-21,,#371516101022801
2011-06-21,,#371516101022801
2012-06-21,,#371516101022801
2013-06-21,,#371516101022801
2014-06-21,,#371516101022801
2015-06-21,,#371516101022801
2016-06-21,,#371516101022801
2017-06-21,,#371516101022801
2018-06-21,,#371516101022801
2019-06-21,,#371516101022801
2020-06-21,,#371516101022801
2001-06-21,,#371524100504202
2002-06-21,,#371524100504202
2003-06-21,,#371524100504202
2004-06-21,,#371524100504202
2005-06-21,,#371524100504202
2006-06-21,,#371524100504202
2007-06-21,,#371524100504202
2008-06-21,,#371524100504202
2009-06-21,,#371524100504202
2010-06-21,,#371524100504202
2011-06-21,,#371524100504202
2012-06-21,,#371524100504202
2013-06-21,,#371524100504202
2014-06-21,,#371524100504202
2015-06-21,,#371524100504202
2016-06-21,,#371524100504202
2017-06-21,,#371524100504202
2018-06-21,,#371524100504202
2019-06-21,,#371524100504202
2020-06-21,,#371524100504202
2001-06-21,,#371524101135201
2002-06-21,,#371524101135201
2003-06-21,,#371524101135201
2004-06-21,,#371524101135201
2005-06-21,,#371524101135201
2006-06-21,,#371524101135201
2007-06-21,,#371524101135201
2008-06-21,,#371524101135201
2009-06-21,,#371524101135201
2010-06-21,,#371524101135201
2011-06-21,,#371524101135201
2012-06-21,,#371524101135201
2013-06-21,,#371524101135201
2014-06-21,,#371524101135201
2015-06-21,,#371524101135201
2016-06-21,,#371524101135201
2017-06-21,,#371524101135201
2018-06-21,,#371524101135201
2019-06-21,,#371524101135201
2020-06-21,,#371524101135201
2001-06-21,,#371555101361001
2002-06-21,,#371555101361001
2003-06-21,,#371555101361001
2004-06-21,,#371555101361001
2005-06-21,,#371555101361001
2006-06-21,,#371555101361001
2007-06-21,,#371555101361001
2008-06-21,,#371555101361001
2009-06-21,,#371555101361001
2010-06-21,,#371555101361001
2011-06-21,,#371555101361001
2012-06-21,,#371555101361001
2013-06-21,,#371555101361001
2014-06-21,,#371555101361001
2015-06-21,,#371555101361001
2016-06-21,,#371555101361001
2017-06-21,,#371555101361001
2018-06-21,,#371555101361001
2019-06-21,,#371555101361001
2020-06-21,,#371555101361001
2001-06-21,,#371615100463702
2002-06-21,,#371615100463702
2003-06-21,,#371615100463702
2004-06-21,,#371615100463702
2005-06-21,,#371615100463702
2006-06-21,,#371615100463702
2007-06-21,,#371615100463702
2008-06-21,,#371615100463702
2009-06-21,,#371615100463702
2010-06-21,,#371615100463702
2011-06-21,,#371615100463702
2012-06-21,,#371615100463702
2013-06-21,,#371615100463702
2014-06-21,,#371615100463702
2015-06-21,,#371615100463702
2016-06-21,,#371615100463702
2017-06-21,,#371615100463702
2018-06-21,,#371615100463702
2019-06-21,,#371615100463702
2020-06-21,,#371615100463702
2001-06-21,,#371621101082602
2002-06-21,,#371621101082602
2003-06-21,,#371621101082602
2004-06-21,,#371621101082602
2005-06-21,,#371621101082602
2006-06-21,,#371621101082602
2007-06-21,,#371621101082602
2008-06-21,,#371621101082602
2009-06-21,,#371621101082602
2010-06-21,,#371621101082602
2011-06-21,,#371621101082602
2012-06-21,,#371621101082602
2013-06-21,,#371621101082602
2014-06-21,,#371621101082602
2015-06-21,,#371621101082602
2016-06-21,,#371621101082602
2017-06-21,,#371621101082602
2018-06-21,,#371621101082602
2019-06-21,,#371621101082602
2020-06-21,,#371621101082602
2001-06-21,,#371632100561101
2002-06-21,,#371632100561101
2003-06-21,,#371632100561101
2004-06-21,,#371632100561101
2005-06-21,,#371632100561101
2006-06-21,,#371632100561101
2007-06-21,,#371632100561101
2008-06-21,,#371632100561101
2009-06-21,,#371632100561101
2010-06-21,,#371632100561101
2011-06-21,,#371632100561101
2012-06-21,,#371632100561101
2013-06-21,,#371632100561101
2014-06-21,,#371632100561101
2015-06-21,,#371632100561101
2016-06-21,,#371632100561101
2017-06-21,,#371632100561101
2018-06-21,,#371632100561101
2019-06-21,,#371632100561101
2020-06-21,,#371632100561101
2001-06-21,,#371641101254101
2002-06-21,,#371641101254101
2003-06-21,,#371641101254101
2004-06-21,,#371641101254101
2005-06-21,,#371641101254101
2006-06-21,,#371641101254101
