date,level,site
2004-12-21,,#1008102
2005-12-21,,#1008102
2006-12-21,,#1008102
2007-12-21,,#1008102
2008-12-21,,#1008102
2009-12-21,-45.68,#1008102
2010-12-21,-45.46,#1008102
2011-12-21,,#1008102
2012-12-21,-45.29,#1008102
2013-12-21,-45.57,#1008102
2014-12-21,-45.56,#1008102
2015-12-21,-45.54,#1008102
2016-12-21,-45.43,#1008102
2017-12-21,,#1008102
2018-12-21,,#1008102
2019-12-21,,#1008102
2020-12-21,,#1008102
2001-12-21,,#1008133
2002-12-21,,#1008133
2003-12-21,,#1008133
2004-12-21,,#1008133
2005-12-21,,#1008133
2006-12-21,,#1008133
2007-12-21,,#1008133
2008-12-21,,#1008133
2009-12-21,,#1008133
2010-12-21,,#1008133
2011-12-21,,#1008133
2012-12-21,,#1008133
2013-12-21,,#1008133
2014-12-21,,#1008133
2015-12-21,,#1008133
2016-12-21,-49.57,#1008133
2017-12-21,,#1008133
2018-12-21,,#1008133
2019-12-21,,#1008133
2020-12-21,,#1008133
2001-12-21,,#1008230
2002-12-21,,#1008230
2003-12-21,,#1008230
2004-12-21,,#1008230
2005-12-21,,#1008230
2006-12-21,,#1008230
2007-12-21,,#1008230
2008-12-21,,#1008230
2009-12-21,-44.78,#1008230
2010-12-21,-44.81,#1008230
2011-12-21,,#1008230
2012-12-21,-44.88,#1008230
2013-12-21,-44.92,#1008230
2014-12-21,-44.96,#1008230
2015-12-21,-45.05,#1008230
2016-12-21,-45.09,#1008230
2017-12-21,,#1008230
2018-12-21,,#1008230
2019-12-21,,#1008230
2020-12-21,,#1008230
2001-12-21,,#1008405
2002-12-21,,#1008405
2003-12-21,,#1008405
2004-12-21,,#1008405
2005-12-21,,#1008405
2006-12-21,,#1008405
2007-12-21,,#1008405
2008-12-21,,#1008405
2009-12-21,-35.79,#1008405
2010-12-21,-35.93,#1008405
2011-12-21,,#1008405
2012-12-21,-36.16,#1008405
2013-12-21,-36.25,#1008405
2014-12-21,-36.3,#1008405
2015-12-21,-36.14,#1008405
2016-12-21,-36.03,#1008405
2017-12-21,,#1008405
2018-12-21,,#1008405
2019-12-21,,#1008405
2020-12-21,,#1008405
2001-12-21,,#1008417
2002-12-21,,#1008417
2003-12-21,,#1008417
2004-12-21,,#1008417
2005-12-21,,#1008417
2006-12-21,,#1008417
2007-12-21,,#1008417
2008-12-21,,#1008417
2009-12-21,-30.38,#1008417
2010-12-21,-30.03,#1008417
2011-12-21,,#1008417
2012-12-21,-30.1,#1008417
2013-12-21,-30.12,#1008417
2014-12-21,-30.16,#1008417
2015-12-21,-30.21,#1008417
2016-12-21,-30.13,#1008417
2017-12-21,,#1008417
2018-12-21,,#1008417
2019-12-21,,#1008417
2020-12-21,,#1008417
2001-12-21,-33.95,#1009101
2002-12-21,-33.76,#1009101
2003-12-21,-33.85,#1009101
2004-12-21,-34.38,#1009101
2005-12-21,-34.0,#1009101
2006-12-21,-34.67,#1009101
2007-12-21,,#1009101
2008-12-21,-35.82,#1009101
2009-12-21,-36.12,#1009101
2010-12-21,-34.89,#1009101
2011-12-21,-34.24,#1009101
2012-12-21,-34.17,#1009101
2013-12-21,-34.09,#1009101
2014-12-21,-34.11,#1009101
2015-12-21,,#1009101
2016-12-21,-33.95,#1009101
2017-12-21,-35.08,#1009101
2018-12-21,,#1009101
2019-12-21,-33.93,#1009101
2020-12-21,-34.22,#1009101
2001-12-21,-29.78,#1009401
2002-12-21,,#1009401
2003-12-21,-30.49,#1009401
2004-12-21,-30.79,#1009401
2005-12-21,,#1009401
2006-12-21,-31.36,#1009401
2007-12-21,,#1009401
2008-12-21,,#1009401
2009-12-21,,#1009401
2010-12-21,-31.75,#1009401
2011-12-21,-31.84,#1009401
2012-12-21,-31.94,#1009401
2013-12-21,-31.67,#1009401
2014-12-21,-32.08,#1009401
2015-12-21,-30.78,#1009401
2016-12-21,-30.46,#1009401
2017-12-21,-30.89,#1009401
2018-12-21,-30.86,#1009401
2019-12-21,-31.06,#1009401
2020-12-21,-31.1,#1009401
2001-12-21,,#1009601
2002-12-21,,#1009601
2003-12-21,,#1009601
2004-12-21,,#1009601
2005-12-21,,#1009601
2006-12-21,,#1009601
2007-12-21,,#1009601
2008-12-21,,#1009601
2009-12-21,,#1009601
2010-12-21,,#1009601
2011-12-21,,#1009601
2012-12-21,-18.99,#1009601
2013-12-21,-18.9,#1009601
2014-12-21,,#1009601
2015-12-21,-18.92,#1009601
2016-12-21,-18.56,#1009601
2017-12-21,,#1009601
2018-12-21,,#1009601
2019-12-21,,#1009601
2020-12-21,-20.19,#1009601
2001-12-21,,#1009701
2002-12-21,,#1009701
2003-12-21,,#1009701
2004-12-21,,#1009701
2005-12-21,,#1009701
2006-12-21,,#1009701
2007-12-21,,#1009701
2008-12-21,,#1009701
2009-12-21,-42.82,#1009701
2010-12-21,,#1009701
2011-12-21,,#1009701
