date,level,site
2016-06-21,-23.07,#1201206
2017-06-21,,#1201206
2018-06-21,,#1201206
2019-06-21,-23.41,#1201206
2020-06-21,,#1201206
2001-06-21,,#1201209
2002-06-21,,#1201209
2003-06-21,,#1201209
2004-06-21,,#1201209
2005-06-21,,#1201209
2006-06-21,,#1201209
2007-06-21,,#1201209
2008-06-21,,#1201209
2009-06-21,,#1201209
2010-06-21,,#1201209
2011-06-21,,#1201209
2012-06-21,,#1201209
2013-06-21,,#1201209
2014-06-21,,#1201209
2015-06-21,,#1201209
2016-06-21,,#1201209
2017-06-21,,#1201209
2018-06-21,,#1201209
2019-06-21,,#1201209
2020-06-21,,#1201209
2001-06-21,,#1201301
2002-06-21,,#1201301
2003-06-21,,#1201301
2004-06-21,,#1201301
2005-06-21,,#1201301
2006-06-21,,#1201301
2007-06-21,,#1201301
2008-06-21,,#1201301
2009-06-21,,#1201301
2010-06-21,,#1201301
2011-06-21,,#1201301
2012-06-21,,#1201301
2013-06-21,,#1201301
2014-06-21,,#1201301
2015-06-21,,#1201301
2016-06-21,-17.71,#1201301
2017-06-21,,#1201301
2018-06-21,,#1201301
2019-06-21,-19.32,#1201301
2020-06-21,,#1201301
2001-06-21,,#1201306
2002-06-21,,#1201306
2003-06-21,,#1201306
2004-06-21,,#1201306
2005-06-21,,#1201306
2006-06-21,,#1201306
2007-06-21,,#1201306
2008-06-21,,#1201306
2009-06-21,,#1201306
2010-06-21,-18.65,#1201306
2011-06-21,,#1201306
2012-06-21,,#1201306
2013-06-21,-22.71,#1201306
2014-06-21,,#1201306
2015-06-21,,#1201306
2016-06-21,,#1201306
2017-06-21,,#1201306
2018-06-21,,#1201306
2019-06-21,,#1201306
2020-06-21,,#1201306
2001-06-21,,#1201502
2002-06-21,,#1201502
2003-06-21,,#1201502
2004-06-21,,#1201502
2005-06-21,,#1201502
2006-06-21,,#1201502
2007-06-21,,#1201502
2008-06-21,,#1201502
2009-06-21,,#1201502
2010-06-21,,#1201502
2011-06-21,,#1201502
2012-06-21,,#1201502
2013-06-21,,#1201502
2014-06-21,,#1201502
2015-06-21,,#1201502
2016-06-21,,#1201502
2017-06-21,,#1201502
2018-06-21,,#1201502
2019-06-21,-41.03,#1201502
2020-06-21,,#1201502
2001-06-21,,#1201617
2002-06-21,,#1201617
2003-06-21,,#1201617
2004-06-21,,#1201617
2005-06-21,,#1201617
2006-06-21,,#1201617
2007-06-21,,#1201617
2008-06-21,,#1201617
2009-06-21,,#1201617
2010-06-21,,#1201617
2011-06-21,,#1201617
2012-06-21,,#1201617
2013-06-21,,#1201617
2014-06-21,,#1201617
2015-06-21,,#1201617
2016-06-21,,#1201617
2017-06-21,,#1201617
2018-06-21,,#1201617
2019-06-21,,#1201617
